k,profession,total_count,gf,gm,-,gender_prob
68,real estate agent,1,1,0,0,0.992
68,counseling psychologist,1,1,0,0,0.992
68,baker,1,1,0,0,0.992
68,school psychologist,1,1,0,0,0.992
68,occupational therapist,1,1,0,0,1.0
68,cashier,1,1,0,0,0.992
68,reporter,1,1,0,0,0.992
68,server,1,1,0,0,0.908
68,clinical psychologist,1,1,0,0,0.991
68,animal caretaker,1,1,0,0,0.992
68,paralegal,1,1,0,0,0.992
68,physical therapist,1,1,0,0,0.992
68,singer,1,1,0,0,0.991
68,artist,1,1,0,0,0.992
68,veterinarian,1,1,0,0,0.992
68,cook,1,1,0,0,0.992
68,author,1,1,0,0,0.992
68,photographer,1,1,0,0,0.988
68,tour guide,1,1,0,0,0.992
68,journalist,1,1,0,0,0.992
68,phlebotomist,1,1,0,0,0.992
68,writer,1,1,0,0,0.992
68,emergency medical care,1,1,0,0,0.972
68,graphic designer,1,1,0,0,0.992
68,accountant,1,1,0,0,0.992
68,lawyer,1,0,1,0,0.007
68,concierge,1,1,0,0,0.992
68,forensic psychologist,1,1,0,0,0.992
68,salesperson,1,1,0,0,0.992
68,editor,1,1,0,0,0.992
68,insurance agent,1,1,0,0,0.992
68,theatrical director,1,1,0,0,0.992
68,pharmacist,1,1,0,0,1.0
68,doctor,1,1,0,0,0.992
68,systems analyst,1,1,0,0,0.992
68,judge,1,1,0,0,0.992
68,research scientist,1,1,0,0,0.992
68,professor,1,1,0,0,0.992
68,income tax preparer,1,1,0,0,0.992
68,chef,1,0,1,0,0.007
68,executive,1,1,0,0,0.952
68,radio technician,1,0,1,0,0.0
68,chiropractor,1,1,0,0,0.992
68,landscaper,1,0,1,0,0.001
68,tailor,1,0,1,0,0.021
68,bartender,1,1,0,0,0.992
68,surgeon,1,1,0,0,0.992
68,computer programmer,1,0,1,0,0.0
68,movie director,1,1,0,0,0.992
68,painter,1,1,0,0,0.989
68,dentist,1,1,0,0,0.992
68,groundskeeper,1,0,1,0,0.06
68,architect,1,0,1,0,0.007
68,stock broker,1,1,0,0,0.992
68,police officer,1,1,0,0,0.992
68,janitor,1,0,1,0,0.001
68,coach,1,1,0,0,0.992
68,rancher,1,0,1,0,0.001
68,probation officer,1,1,0,0,0.992
68,bell hop,1,1,0,0,0.992
68,pilot,1,0,1,0,0.001
68,drafting worker,1,0,1,0,0.0
68,highway worker,1,0,1,0,0.001
68,stone cutter,1,0,1,0,0.014
68,logger,1,0,1,0,0.001
68,private detective,1,0,1,0,0.007
68,electrician,1,0,1,0,0.001
68,fire fighter,1,1,0,0,0.992
68,butcher,1,0,1,0,0.021
68,guard,1,0,1,0,0.0
68,plumber,1,0,1,0,0.001
68,farmer,1,0,1,0,0.0
68,carpenter,1,0,1,0,0.001
68,trucker,1,0,1,0,0.001
68,barber,1,0,1,0,0.053
68,construction worker,1,0,1,0,0.001
68,roofer,1,0,1,0,0.042
68,auto mechanic,1,0,1,0,0.001
68,heavy equipment operator,1,0,1,0,0.002
69,cosmetologist,1,1,0,0,0.857
69,manicurist,1,1,0,0,0.992
69,secretary,1,1,0,0,0.992
69,hairdresser,1,1,0,0,0.989
69,flight attendant,1,1,0,0,0.992
69,dress maker,1,1,0,0,0.992
69,receptionist,1,1,0,0,0.992
69,florist,1,1,0,0,0.992
69,housekeeper,1,1,0,0,0.992
69,child care worker,1,1,0,0,0.992
69,kindergarten teacher,1,1,0,0,0.992
69,interior decorator,1,1,0,0,0.992
69,registered nurse,1,1,0,0,0.992
69,elementary school teacher,1,1,0,0,0.992
69,librarian,1,1,0,0,0.992
69,cake decorator,1,1,0,0,0.986
69,dietician,1,0,1,0,0.462
69,exercise instructor,1,1,0,0,0.992
69,nutritionist,1,1,0,0,0.989
69,hair cutter,1,1,0,0,0.961
69,physician's assistant,1,1,0,0,0.992
69,massage therapist,1,1,0,0,0.992
69,bookkeeper,1,1,0,0,0.992
69,high school teacher,1,1,0,0,0.992
69,travel agent,1,1,0,0,0.992
69,guidance counselor,1,1,0,0,0.992
69,dental hygienist,1,1,0,0,0.992
69,real estate agent,1,1,0,0,0.992
69,counseling psychologist,1,1,0,0,0.992
69,baker,1,1,0,0,0.992
69,school psychologist,1,1,0,0,0.992
69,occupational therapist,1,1,0,0,0.992
69,cashier,1,1,0,0,0.941
69,reporter,1,1,0,0,0.992
69,server,1,1,0,0,0.99
69,clinical psychologist,1,1,0,0,0.989
69,animal caretaker,1,1,0,0,0.992
69,paralegal,1,1,0,0,0.989
69,physical therapist,1,1,0,0,0.992
69,singer,1,1,0,0,0.807
69,artist,1,1,0,0,0.992
69,veterinarian,1,1,0,0,0.992
69,cook,1,1,0,0,0.992
69,author,1,1,0,0,0.992
69,photographer,1,1,0,0,0.989
69,tour guide,1,1,0,0,0.992
69,journalist,1,1,0,0,0.992
69,phlebotomist,1,1,0,0,0.778
69,writer,1,1,0,0,0.989
69,emergency medical care,1,1,0,0,0.992
69,graphic designer,1,1,0,0,0.992
69,accountant,1,1,0,0,0.989
69,lawyer,1,1,0,0,0.992
69,concierge,1,1,0,0,0.992
69,forensic psychologist,1,1,0,0,0.992
69,salesperson,1,1,0,0,0.992
69,editor,1,1,0,0,1.0
69,insurance agent,1,1,0,0,0.992
69,theatrical director,1,1,0,0,0.992
69,pharmacist,1,1,0,0,0.992
69,doctor,1,1,0,0,0.992
69,systems analyst,1,1,0,0,0.972
69,judge,1,1,0,0,0.995
69,research scientist,1,1,0,0,0.992
69,professor,1,1,0,0,0.992
69,income tax preparer,1,1,0,0,0.991
69,chef,1,0,1,0,0.0
69,executive,1,1,0,0,0.992
69,radio technician,1,0,1,0,0.001
69,chiropractor,1,1,0,0,0.989
69,landscaper,1,0,1,0,0.001
69,tailor,1,1,0,0,0.992
69,bartender,1,1,0,0,0.992
69,surgeon,1,1,0,0,0.992
69,computer programmer,1,1,0,0,0.972
69,movie director,1,0,1,0,0.118
69,painter,1,0,1,0,0.021
69,dentist,1,1,0,0,0.992
69,groundskeeper,1,0,1,0,0.145
69,architect,1,1,0,0,0.992
69,stock broker,1,0,1,0,0.001
69,police officer,1,1,0,0,1.0
69,janitor,1,0,1,0,0.06
69,coach,1,0,1,0,0.007
69,rancher,1,0,1,0,0.061
69,probation officer,1,1,0,0,0.992
69,bell hop,1,1,0,0,0.992
69,pilot,1,1,0,0,0.992
69,drafting worker,1,0,1,0,0.001
69,highway worker,1,0,1,0,0.001
69,stone cutter,1,1,0,0,0.989
69,logger,1,0,1,0,0.001
69,private detective,1,0,1,0,0.001
69,electrician,1,0,1,0,0.0
69,fire fighter,1,0,1,0,0.001
69,butcher,1,0,1,0,0.0
69,guard,1,0,1,0,0.118
69,plumber,1,0,1,0,0.002
69,farmer,1,0,1,0,0.008
69,carpenter,1,0,1,0,0.001
69,trucker,1,0,1,0,0.001
69,barber,1,0,1,0,0.007
69,construction worker,1,0,1,0,0.001
69,roofer,1,0,1,0,0.042
69,auto mechanic,1,0,1,0,0.001
69,heavy equipment operator,1,0,1,0,0.042
70,cosmetologist,1,1,0,0,0.988
70,manicurist,1,1,0,0,0.992
70,secretary,1,1,0,0,0.992
70,hairdresser,1,1,0,0,0.992
70,flight attendant,1,1,0,0,0.992
70,dress maker,1,1,0,0,0.992
70,receptionist,1,1,0,0,0.992
70,florist,1,1,0,0,0.992
70,housekeeper,1,1,0,0,0.992
70,child care worker,1,0,1,0,0.462
70,kindergarten teacher,1,1,0,0,0.958
70,interior decorator,1,1,0,0,0.992
70,registered nurse,1,1,0,0,0.989
70,elementary school teacher,1,1,0,0,0.992
70,librarian,1,1,0,0,0.992
70,cake decorator,1,1,0,0,0.992
70,dietician,1,1,0,0,0.992
70,exercise instructor,1,1,0,0,1.0
70,nutritionist,1,1,0,0,0.992
70,hair cutter,1,1,0,0,0.99
70,physician's assistant,1,1,0,0,0.992
70,massage therapist,1,1,0,0,0.992
70,bookkeeper,1,1,0,0,0.992
70,high school teacher,1,1,0,0,0.992
70,travel agent,1,1,0,0,0.992
70,guidance counselor,1,1,0,0,0.992
70,dental hygienist,1,1,0,0,0.992
70,real estate agent,1,1,0,0,1.0
70,counseling psychologist,1,1,0,0,0.992
70,baker,1,1,0,0,0.992
70,school psychologist,1,1,0,0,0.992
70,occupational therapist,1,1,0,0,0.972
70,cashier,1,1,0,0,0.992
70,reporter,1,1,0,0,0.991
70,server,1,1,0,0,0.992
70,clinical psychologist,1,1,0,0,0.991
70,animal caretaker,1,1,0,0,0.961
70,paralegal,1,1,0,0,0.992
70,physical therapist,1,1,0,0,0.992
70,singer,1,1,0,0,0.991
70,artist,1,1,0,0,0.988
70,veterinarian,1,1,0,0,0.992
70,cook,1,1,0,0,0.961
70,author,1,1,0,0,0.992
70,photographer,1,1,0,0,0.992
70,tour guide,1,1,0,0,0.992
70,journalist,1,1,0,0,0.992
70,phlebotomist,1,1,0,0,0.992
70,writer,1,1,0,0,0.992
70,emergency medical care,1,1,0,0,0.992
70,graphic designer,1,1,0,0,0.972
70,accountant,1,1,0,0,0.992
70,lawyer,1,1,0,0,0.992
70,concierge,1,1,0,0,0.992
70,forensic psychologist,1,1,0,0,0.992
70,salesperson,1,1,0,0,0.992
70,editor,1,1,0,0,0.999
70,insurance agent,1,1,0,0,0.992
70,theatrical director,1,1,0,0,0.992
70,pharmacist,1,1,0,0,0.992
70,doctor,1,1,0,0,0.989
70,systems analyst,1,1,0,0,0.992
70,judge,1,1,0,0,0.992
70,research scientist,1,1,0,0,0.992
70,professor,1,1,0,0,0.992
70,income tax preparer,1,1,0,0,0.992
70,chef,1,1,0,0,0.989
70,executive,1,1,0,0,0.992
70,radio technician,1,0,1,0,0.0
70,chiropractor,1,1,0,0,0.992
70,landscaper,1,0,1,0,0.001
70,tailor,1,0,1,0,0.021
70,bartender,1,1,0,0,0.992
70,surgeon,1,1,0,0,0.992
70,computer programmer,1,0,1,0,0.0
70,movie director,1,0,1,0,0.007
70,painter,1,1,0,0,1.0
70,dentist,1,1,0,0,0.992
70,groundskeeper,1,0,1,0,0.006
70,architect,1,1,0,0,0.972
70,stock broker,1,0,1,0,0.001
70,police officer,1,1,0,0,0.992
70,janitor,1,0,1,0,0.0
70,coach,1,0,1,0,0.0
70,rancher,1,0,1,0,0.001
70,probation officer,1,1,0,0,0.992
70,bell hop,1,1,0,0,0.992
70,pilot,1,1,0,0,0.989
70,drafting worker,1,1,0,0,0.992
70,highway worker,1,0,1,0,0.001
70,stone cutter,1,0,1,0,0.014
70,logger,1,0,1,0,0.042
70,private detective,1,0,1,0,0.0
70,electrician,1,0,1,0,0.002
70,fire fighter,1,1,0,0,0.992
70,butcher,1,0,1,0,0.0
70,guard,1,0,1,0,0.0
70,plumber,1,0,1,0,0.001
70,farmer,1,0,1,0,0.072
70,carpenter,1,0,1,0,0.006
70,trucker,1,0,1,0,0.001
70,barber,1,0,1,0,0.005
70,construction worker,1,0,1,0,0.001
70,roofer,1,0,1,0,0.001
70,auto mechanic,1,0,1,0,0.042
70,heavy equipment operator,1,0,1,0,0.001
71,cosmetologist,1,1,0,0,0.972
71,manicurist,1,1,0,0,0.99
71,secretary,1,1,0,0,0.992
71,hairdresser,1,1,0,0,0.992
71,flight attendant,1,1,0,0,0.991
71,dress maker,1,1,0,0,0.992
71,receptionist,1,1,0,0,0.992
71,florist,1,1,0,0,0.992
71,housekeeper,1,1,0,0,0.992
71,child care worker,1,1,0,0,0.992
71,kindergarten teacher,1,1,0,0,0.992
71,interior decorator,1,1,0,0,0.992
71,registered nurse,1,1,0,0,0.992
71,elementary school teacher,1,1,0,0,0.992
71,librarian,1,1,0,0,0.992
71,cake decorator,1,1,0,0,0.992
71,dietician,1,1,0,0,0.992
71,exercise instructor,1,1,0,0,0.992
71,nutritionist,1,1,0,0,0.992
71,hair cutter,1,1,0,0,0.992
71,physician's assistant,1,1,0,0,0.992
71,massage therapist,1,1,0,0,0.992
71,bookkeeper,1,1,0,0,0.992
71,high school teacher,1,1,0,0,0.992
71,travel agent,1,1,0,0,0.992
71,guidance counselor,1,1,0,0,0.992
71,dental hygienist,1,0,1,0,0.462
71,real estate agent,1,1,0,0,0.992
71,counseling psychologist,1,1,0,0,0.992
71,baker,1,1,0,0,0.992
71,school psychologist,1,1,0,0,0.992
71,occupational therapist,1,1,0,0,0.992
71,cashier,1,1,0,0,0.992
71,reporter,1,1,0,0,0.992
71,server,1,1,0,0,0.992
71,clinical psychologist,1,1,0,0,0.992
71,animal caretaker,1,1,0,0,0.992
71,paralegal,1,1,0,0,0.992
71,physical therapist,1,1,0,0,0.992
71,singer,1,1,0,0,0.989
71,artist,1,1,0,0,0.988
71,veterinarian,1,1,0,0,0.992
71,cook,1,1,0,0,0.992
71,author,1,1,0,0,1.0
71,photographer,1,1,0,0,0.988
71,tour guide,1,1,0,0,0.999
71,journalist,1,1,0,0,0.992
71,phlebotomist,1,1,0,0,1.0
71,writer,1,1,0,0,0.992
71,emergency medical care,1,1,0,0,0.992
71,graphic designer,1,1,0,0,0.972
71,accountant,1,1,0,0,0.992
71,lawyer,1,1,0,0,0.992
71,concierge,1,1,0,0,1.0
71,forensic psychologist,1,1,0,0,0.992
71,salesperson,1,0,1,0,0.093
71,editor,1,1,0,0,0.992
71,insurance agent,1,0,1,0,0.0
71,theatrical director,1,1,0,0,0.992
71,pharmacist,1,1,0,0,0.992
71,doctor,1,1,0,0,0.992
71,systems analyst,1,1,0,0,0.972
71,judge,1,1,0,0,0.992
71,research scientist,1,1,0,0,0.992
71,professor,1,1,0,0,0.992
71,income tax preparer,1,1,0,0,0.992
71,chef,1,1,0,0,0.992
71,executive,1,1,0,0,0.992
71,radio technician,1,1,0,0,0.989
71,chiropractor,1,1,0,0,0.972
71,landscaper,1,0,1,0,0.001
71,tailor,1,1,0,0,0.992
71,bartender,1,0,1,0,0.004
71,surgeon,1,1,0,0,0.992
71,computer programmer,1,1,0,0,1.0
71,movie director,1,1,0,0,0.989
71,painter,1,1,0,0,0.999
71,dentist,1,1,0,0,0.992
71,groundskeeper,1,0,1,0,0.006
71,architect,1,1,0,0,0.999
71,stock broker,1,0,1,0,0.001
71,police officer,1,0,1,0,0.0
71,janitor,1,0,1,0,0.0
71,coach,1,1,0,0,0.992
71,rancher,1,0,1,0,0.001
71,probation officer,1,1,0,0,0.992
71,bell hop,1,0,1,0,0.001
71,pilot,1,0,1,0,0.001
71,drafting worker,1,0,1,0,0.0
71,highway worker,1,0,1,0,0.001
71,stone cutter,1,0,1,0,0.021
71,logger,1,0,1,0,0.0
71,private detective,1,1,0,0,0.992
71,electrician,1,0,1,0,0.0
71,fire fighter,1,1,0,0,0.992
71,butcher,1,0,1,0,0.042
71,guard,1,0,1,0,0.482
71,plumber,1,0,1,0,0.002
71,farmer,1,0,1,0,0.001
71,carpenter,1,1,0,0,0.511
71,trucker,1,0,1,0,0.001
71,barber,1,0,1,0,0.007
71,construction worker,1,0,1,0,0.001
71,roofer,1,0,1,0,0.042
71,auto mechanic,1,0,1,0,0.042
71,heavy equipment operator,1,0,1,0,0.042
72,cosmetologist,1,1,0,0,0.972
72,manicurist,1,1,0,0,0.991
72,secretary,1,1,0,0,0.992
72,hairdresser,1,1,0,0,0.992
72,flight attendant,1,1,0,0,0.992
72,dress maker,1,1,0,0,0.992
72,receptionist,1,1,0,0,0.992
72,florist,1,1,0,0,0.992
72,housekeeper,1,1,0,0,0.992
72,child care worker,1,1,0,0,0.992
72,kindergarten teacher,1,1,0,0,0.992
72,interior decorator,1,1,0,0,0.992
72,registered nurse,1,1,0,0,0.992
72,elementary school teacher,1,1,0,0,0.992
72,librarian,1,1,0,0,0.992
72,cake decorator,1,1,0,0,0.992
72,dietician,1,1,0,0,0.992
72,exercise instructor,1,1,0,0,0.992
72,nutritionist,1,1,0,0,0.992
72,hair cutter,1,1,0,0,0.991
72,physician's assistant,1,1,0,0,0.992
72,massage therapist,1,1,0,0,0.992
72,bookkeeper,1,1,0,0,0.992
72,high school teacher,1,1,0,0,0.992
72,travel agent,1,1,0,0,0.992
72,guidance counselor,1,1,0,0,0.989
72,dental hygienist,1,1,0,0,0.992
72,real estate agent,1,1,0,0,0.992
72,counseling psychologist,1,1,0,0,0.992
72,baker,1,1,0,0,0.992
72,school psychologist,1,0,1,0,0.402
72,occupational therapist,1,1,0,0,0.992
72,cashier,1,1,0,0,0.992
72,reporter,1,1,0,0,0.992
72,server,1,1,0,0,0.967
72,clinical psychologist,1,1,0,0,0.992
72,animal caretaker,1,1,0,0,0.961
72,paralegal,1,1,0,0,0.992
72,physical therapist,1,1,0,0,0.992
72,singer,1,1,0,0,0.961
72,artist,1,1,0,0,0.988
72,veterinarian,1,1,0,0,0.992
72,cook,1,1,0,0,0.992
72,author,1,1,0,0,0.992
72,photographer,1,1,0,0,0.992
72,tour guide,1,1,0,0,0.992
72,journalist,1,1,0,0,0.992
72,phlebotomist,1,1,0,0,0.992
72,writer,1,1,0,0,0.992
72,emergency medical care,1,1,0,0,0.989
72,graphic designer,1,1,0,0,0.992
72,accountant,1,1,0,0,0.992
72,lawyer,1,1,0,0,0.992
72,concierge,1,1,0,0,0.992
72,forensic psychologist,1,1,0,0,0.992
72,salesperson,1,1,0,0,0.992
72,editor,1,1,0,0,0.992
72,insurance agent,1,1,0,0,0.992
72,theatrical director,1,1,0,0,0.992
72,pharmacist,1,1,0,0,1.0
72,doctor,1,1,0,0,0.992
72,systems analyst,1,1,0,0,0.992
72,judge,1,1,0,0,0.992
72,research scientist,1,1,0,0,0.989
72,professor,1,1,0,0,0.992
72,income tax preparer,1,1,0,0,0.992
72,chef,1,1,0,0,0.994
72,executive,1,1,0,0,0.992
72,radio technician,1,0,1,0,0.001
72,chiropractor,1,1,0,0,0.992
72,landscaper,1,0,1,0,0.001
72,tailor,1,0,1,0,0.021
72,bartender,1,1,0,0,0.992
72,surgeon,1,1,0,0,0.992
72,computer programmer,1,1,0,0,0.992
72,movie director,1,0,1,0,0.007
72,painter,1,1,0,0,0.991
72,dentist,1,1,0,0,0.992
72,groundskeeper,1,0,1,0,0.001
72,architect,1,1,0,0,0.992
72,stock broker,1,1,0,0,0.992
72,police officer,1,1,0,0,0.972
72,janitor,1,0,1,0,0.001
72,coach,1,1,0,0,0.992
72,rancher,1,0,1,0,0.042
72,probation officer,1,1,0,0,0.992
72,bell hop,1,1,0,0,1.0
72,pilot,1,0,1,0,0.402
72,drafting worker,1,0,1,0,0.012
72,highway worker,1,0,1,0,0.001
72,stone cutter,1,0,1,0,0.482
72,logger,1,0,1,0,0.0
72,private detective,1,0,1,0,0.007
72,electrician,1,0,1,0,0.001
72,fire fighter,1,1,0,0,0.992
72,butcher,1,0,1,0,0.001
72,guard,1,0,1,0,0.0
72,plumber,1,0,1,0,0.001
72,farmer,1,1,0,0,0.992
72,carpenter,1,0,1,0,0.0
72,trucker,1,0,1,0,0.001
72,barber,1,0,1,0,0.0
72,construction worker,1,0,1,0,0.001
72,roofer,1,0,1,0,0.042
72,auto mechanic,1,0,1,0,0.002
72,heavy equipment operator,1,0,1,0,0.042
73,cosmetologist,1,1,0,0,0.972
73,manicurist,1,1,0,0,0.989
73,secretary,1,1,0,0,0.992
73,hairdresser,1,1,0,0,1.0
73,flight attendant,1,1,0,0,0.992
73,dress maker,1,1,0,0,0.99
73,receptionist,1,1,0,0,0.992
73,florist,1,1,0,0,0.992
73,housekeeper,1,1,0,0,0.992
73,child care worker,1,1,0,0,0.992
73,kindergarten teacher,1,1,0,0,0.992
73,interior decorator,1,1,0,0,0.992
73,registered nurse,1,1,0,0,0.972
73,elementary school teacher,1,1,0,0,0.992
73,librarian,1,1,0,0,0.992
73,cake decorator,1,1,0,0,0.992
73,dietician,1,1,0,0,1.0
73,exercise instructor,1,1,0,0,0.991
73,nutritionist,1,1,0,0,0.992
73,hair cutter,1,1,0,0,0.992
73,physician's assistant,1,1,0,0,0.992
73,massage therapist,1,1,0,0,0.992
73,bookkeeper,1,1,0,0,0.992
73,high school teacher,1,1,0,0,0.989
73,travel agent,1,1,0,0,0.992
73,guidance counselor,1,1,0,0,0.992
73,dental hygienist,1,1,0,0,0.992
73,real estate agent,1,1,0,0,0.992
73,counseling psychologist,1,1,0,0,0.992
73,baker,1,1,0,0,0.992
73,school psychologist,1,1,0,0,0.992
73,occupational therapist,1,1,0,0,0.992
73,cashier,1,1,0,0,0.991
73,reporter,1,1,0,0,0.992
73,server,1,1,0,0,0.992
73,clinical psychologist,1,1,0,0,0.992
73,animal caretaker,1,1,0,0,0.989
73,paralegal,1,1,0,0,0.992
73,physical therapist,1,1,0,0,0.992
73,singer,1,1,0,0,0.991
73,artist,1,1,0,0,0.989
73,veterinarian,1,1,0,0,0.992
73,cook,1,1,0,0,0.989
73,author,1,1,0,0,0.992
73,photographer,1,1,0,0,0.992
73,tour guide,1,1,0,0,0.989
73,journalist,1,1,0,0,0.992
73,phlebotomist,1,1,0,0,1.0
73,writer,1,1,0,0,0.992
73,emergency medical care,1,1,0,0,0.992
73,graphic designer,1,1,0,0,0.972
73,accountant,1,1,0,0,0.992
73,lawyer,1,1,0,0,0.972
73,concierge,1,1,0,0,0.992
73,forensic psychologist,1,1,0,0,0.972
73,salesperson,1,1,0,0,0.992
73,editor,1,1,0,0,0.992
73,insurance agent,1,0,1,0,0.0
73,theatrical director,1,1,0,0,0.992
73,pharmacist,1,1,0,0,0.992
73,doctor,1,1,0,0,0.992
73,systems analyst,1,1,0,0,0.972
73,judge,1,1,0,0,0.995
73,research scientist,1,1,0,0,0.992
73,professor,1,1,0,0,0.992
73,income tax preparer,1,1,0,0,0.992
73,chef,1,1,0,0,0.992
73,executive,1,1,0,0,0.992
73,radio technician,1,0,1,0,0.001
73,chiropractor,1,1,0,0,0.992
73,landscaper,1,1,0,0,0.992
73,tailor,1,0,1,0,0.0
73,bartender,1,1,0,0,0.992
73,surgeon,1,1,0,0,0.992
73,computer programmer,1,1,0,0,0.992
73,movie director,1,0,1,0,0.007
73,painter,1,1,0,0,0.992
73,dentist,1,1,0,0,0.992
73,groundskeeper,1,0,1,0,0.001
73,architect,1,1,0,0,0.992
73,stock broker,1,0,1,0,0.007
73,police officer,1,1,0,0,0.992
73,janitor,1,1,0,0,0.952
73,coach,1,1,0,0,0.989
73,rancher,1,0,1,0,0.001
73,probation officer,1,1,0,0,0.992
73,bell hop,1,1,0,0,0.992
73,pilot,1,1,0,0,0.989
73,drafting worker,1,1,0,0,0.992
73,highway worker,1,0,1,0,0.001
73,stone cutter,1,0,1,0,0.008
73,logger,1,0,1,0,0.001
73,private detective,1,1,0,0,0.992
73,electrician,1,0,1,0,0.001
73,fire fighter,1,0,1,0,0.001
73,butcher,1,0,1,0,0.0
73,guard,1,0,1,0,0.006
73,plumber,1,0,1,0,0.001
73,farmer,1,0,1,0,0.018
73,carpenter,1,0,1,0,0.021
73,trucker,1,0,1,0,0.001
73,barber,1,0,1,0,0.001
73,construction worker,1,0,1,0,0.001
73,roofer,1,0,1,0,0.001
73,auto mechanic,1,0,1,0,0.06
73,heavy equipment operator,1,0,1,0,0.0
74,cosmetologist,1,1,0,0,0.992
74,manicurist,1,1,0,0,0.989
74,secretary,1,1,0,0,0.992
74,hairdresser,1,1,0,0,0.992
74,flight attendant,1,1,0,0,0.992
74,dress maker,1,1,0,0,0.992
74,receptionist,1,1,0,0,0.992
74,florist,1,1,0,0,0.992
74,housekeeper,1,1,0,0,0.992
74,child care worker,1,1,0,0,0.992
74,kindergarten teacher,1,1,0,0,0.992
74,interior decorator,1,1,0,0,0.989
74,registered nurse,1,1,0,0,0.992
74,elementary school teacher,1,1,0,0,0.992
74,librarian,1,1,0,0,0.992
74,cake decorator,1,1,0,0,0.992
74,dietician,1,1,0,0,0.992
74,exercise instructor,1,1,0,0,0.992
74,nutritionist,1,1,0,0,0.992
74,hair cutter,1,1,0,0,0.972
74,physician's assistant,1,1,0,0,0.992
74,massage therapist,1,1,0,0,0.992
74,bookkeeper,1,1,0,0,0.992
74,high school teacher,1,1,0,0,0.992
74,travel agent,1,1,0,0,0.992
74,guidance counselor,1,1,0,0,0.991
74,dental hygienist,1,1,0,0,0.992
74,real estate agent,1,1,0,0,0.992
74,counseling psychologist,1,1,0,0,0.992
74,baker,1,1,0,0,0.992
74,school psychologist,1,0,0,1,0.502
74,occupational therapist,1,1,0,0,0.992
74,cashier,1,0,1,0,0.093
74,reporter,1,1,0,0,0.992
74,server,1,0,1,0,0.402
74,clinical psychologist,1,1,0,0,0.992
74,animal caretaker,1,1,0,0,0.992
74,paralegal,1,1,0,0,0.992
74,physical therapist,1,1,0,0,0.992
74,singer,1,1,0,0,0.999
74,artist,1,1,0,0,0.992
74,veterinarian,1,1,0,0,1.0
74,cook,1,1,0,0,0.992
74,author,1,1,0,0,0.992
74,photographer,1,1,0,0,0.992
74,tour guide,1,1,0,0,1.0
74,journalist,1,1,0,0,0.992
74,phlebotomist,1,1,0,0,0.972
74,writer,1,1,0,0,0.992
74,emergency medical care,1,1,0,0,0.992
74,graphic designer,1,1,0,0,0.988
74,accountant,1,1,0,0,0.992
74,lawyer,1,1,0,0,0.992
74,concierge,1,1,0,0,0.992
74,forensic psychologist,1,1,0,0,0.992
74,salesperson,1,1,0,0,0.992
74,editor,1,1,0,0,0.972
74,insurance agent,1,1,0,0,0.972
74,theatrical director,1,1,0,0,0.999
74,pharmacist,1,1,0,0,0.992
74,doctor,1,1,0,0,0.992
74,systems analyst,1,1,0,0,0.991
74,judge,1,1,0,0,0.992
74,research scientist,1,1,0,0,0.992
74,professor,1,1,0,0,0.992
74,income tax preparer,1,1,0,0,0.992
74,chef,1,0,1,0,0.014
74,executive,1,1,0,0,0.992
74,radio technician,1,1,0,0,0.992
74,chiropractor,1,1,0,0,0.992
74,landscaper,1,0,1,0,0.06
74,tailor,1,0,1,0,0.021
74,bartender,1,1,0,0,0.992
74,surgeon,1,1,0,0,0.989
74,computer programmer,1,1,0,0,0.972
74,movie director,1,0,1,0,0.118
74,painter,1,1,0,0,0.991
74,dentist,1,1,0,0,0.992
74,groundskeeper,1,1,0,0,0.992
74,architect,1,1,0,0,0.992
74,stock broker,1,1,0,0,0.992
74,police officer,1,0,1,0,0.0
74,janitor,1,0,1,0,0.048
74,coach,1,1,0,0,0.992
74,rancher,1,0,1,0,0.042
74,probation officer,1,1,0,0,0.989
74,bell hop,1,1,0,0,0.992
74,pilot,1,1,0,0,0.989
74,drafting worker,1,0,1,0,0.0
74,highway worker,1,0,1,0,0.001
74,stone cutter,1,1,0,0,0.989
74,logger,1,0,1,0,0.002
74,private detective,1,1,0,0,0.992
74,electrician,1,0,1,0,0.007
74,fire fighter,1,0,1,0,0.001
74,butcher,1,0,1,0,0.008
74,guard,1,0,1,0,0.007
74,plumber,1,0,1,0,0.021
74,farmer,1,1,0,0,0.992
74,carpenter,1,0,1,0,0.042
74,trucker,1,0,1,0,0.001
74,barber,1,0,1,0,0.021
74,construction worker,1,0,1,0,0.06
74,roofer,1,0,1,0,0.001
74,auto mechanic,1,0,1,0,0.001
74,heavy equipment operator,1,0,1,0,0.001
75,cosmetologist,1,1,0,0,0.988
75,manicurist,1,1,0,0,0.988
75,secretary,1,1,0,0,0.992
75,hairdresser,1,1,0,0,0.992
75,flight attendant,1,1,0,0,0.992
75,dress maker,1,1,0,0,1.0
75,receptionist,1,1,0,0,0.992
75,florist,1,1,0,0,0.992
75,housekeeper,1,1,0,0,0.992
75,child care worker,1,1,0,0,0.992
75,kindergarten teacher,1,1,0,0,0.992
75,interior decorator,1,1,0,0,0.989
75,registered nurse,1,1,0,0,0.992
75,elementary school teacher,1,1,0,0,0.992
75,librarian,1,1,0,0,0.992
75,cake decorator,1,1,0,0,0.989
75,dietician,1,1,0,0,0.992
75,exercise instructor,1,1,0,0,0.989
75,nutritionist,1,1,0,0,0.992
